"Country","Year","Respondent","UrbanRural","Age","EconomicSituation","LivingConditions","Interest","Religion","TaxMorale","TrustPresident","TrustParliament","TrustCourts","CorruptionPresident","CorruptionParliament","CorruptionOfficials","CorruptionCouncilors","CorruptionTax","Gender","AvoidHowOften","TrustTax","SelfEmployedTax","AvoidReason","EconomicPolicies","LocalGvtTaxes","Enforce1","Enforce2","CorruptionOfficialsLocal","CorruptionOfficialsNational"
"Benin",2005,"BEN0978_2005",2,36,2,1,2,3,3,3,3,NA,3,3,NA,3,3,2,NA,NA,NA,NA,4,2,1,3,3,3
"Benin",2005,"BEN0989_2005",1,51,1,1,3,3,3,4,3,2,2,2,NA,2,3,1,NA,NA,NA,NA,4,3,1,4,2,3
"Benin",2005,"BEN0993_2005",2,20,2,2,2,3,4,2,2,2,3,3,NA,2,4,2,NA,NA,NA,NA,4,2,1,3,3,3
"Benin",2005,"BEN0997_2005",2,19,2,2,1,3,4,4,4,3,2,2,NA,2,4,1,NA,NA,NA,NA,4,2,1,3,3,3
"Benin",2005,"BEN0998_2005",2,52,1,1,1,3,3,4,NA,3,3,NA,NA,1,3,2,NA,NA,NA,NA,4,2,1,4,3,3
"Benin",2005,"BEN1001_2005",2,45,2,2,3,4,2,3,4,2,3,3,NA,2,3,1,NA,NA,NA,NA,4,2,1,4,3,3
"Benin",2005,"BEN1002_2005",2,40,2,2,3,3,1,4,NA,2,4,3,NA,2,4,2,NA,NA,NA,NA,4,2,1,3,4,3
"Benin",2005,"BEN1189_2005",2,26,2,3,4,1,5,3,3,3,NA,NA,NA,9,3,1,NA,NA,NA,NA,4,1,1,4,3,3
"Benin",2005,"BEN0115_2005",1,54,2,3,3,3,3,2,2,1,2,2,NA,2,4,2,NA,NA,NA,NA,3,3,1,1,3,3
"Benin",2005,"BEN0337_2005",1,30,1,1,1,2,2,1,1,1,4,4,NA,4,4,2,NA,NA,NA,NA,4,1,1,4,4,4
"Benin",2005,"BEN0394_2005",1,42,1,1,1,3,3,2,1,2,2,2,NA,2,3,2,NA,NA,NA,NA,NA,3,3,3,2,2
"Benin",2005,"BEN0144_2005",1,24,2,1,1,1,4,2,2,1,4,3,NA,2,4,1,NA,NA,NA,NA,4,4,1,4,2,4
"Benin",2005,"BEN0248_2005",1,30,1,1,4,3,1,4,4,1,4,4,NA,4,4,2,NA,NA,NA,NA,4,3,2,4,4,4
"Benin",2005,"BEN0280_2005",1,44,1,1,4,3,4,3,3,3,4,2,NA,2,2,2,NA,NA,NA,NA,4,2,4,4,2,2
"Benin",2005,"BEN0168_2005",2,35,1,1,3,4,4,4,4,2,3,4,NA,4,4,1,NA,NA,NA,NA,4,3,1,4,3,NA
"Benin",2005,"BEN0169_2005",2,23,1,1,2,1,3,1,1,1,3,3,NA,3,4,2,NA,NA,NA,NA,4,1,1,4,3,3
"Benin",2005,"BEN0251_2005",1,19,4,4,1,3,1,1,1,1,4,1,NA,1,4,1,NA,NA,NA,NA,4,2,2,4,4,4
"Benin",2005,"BEN0340_2005",1,26,1,3,1,1,5,2,2,2,4,3,NA,3,4,1,NA,NA,NA,NA,4,4,1,4,4,3
"Benin",2005,"BEN0481_2005",2,35,3,3,3,3,5,4,3,2,1,1,NA,1,3,1,NA,NA,NA,NA,4,3,3,3,1,1
"Benin",2005,"BEN0582_2005",1,37,3,3,3,2,5,4,3,3,1,1,NA,2,3,1,NA,NA,NA,NA,4,3,3,4,2,2
"Benin",2005,"BEN0751_2005",2,25,2,1,2,3,3,2,2,2,3,3,NA,3,4,2,NA,NA,NA,NA,4,1,3,3,3,3
"Benin",2005,"BEN0878_2005",2,38,1,1,3,3,2,3,3,1,3,3,NA,9,4,2,NA,NA,NA,NA,4,9,NA,4,4,NA
"Benin",2005,"BEN0247_2005",1,27,1,1,4,3,5,4,4,4,4,4,NA,2,4,1,NA,NA,NA,NA,3,3,2,4,4,4
"Benin",2005,"BEN0272_2005",1,28,1,2,4,3,4,4,4,2,4,4,NA,4,4,2,NA,NA,NA,NA,4,3,4,4,4,4
"Benin",2005,"BEN0926_2005",2,20,2,2,1,3,1,2,NA,1,4,4,NA,3,4,2,NA,NA,NA,NA,4,1,1,4,4,NA
"Benin",2005,"BEN0001_2005",2,40,1,2,4,3,1,4,NA,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,9,1,4,NA,NA
"Benin",2005,"BEN0002_2005",2,25,2,3,4,3,1,4,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,4,9,1,4,NA,NA
"Benin",2005,"BEN0003_2005",1,38,1,2,4,1,1,1,NA,1,NA,NA,NA,9,NA,1,NA,NA,NA,NA,4,9,1,4,NA,NA
"Benin",2005,"BEN0004_2005",1,37,3,3,4,2,1,2,NA,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,9,1,4,NA,NA
"Benin",2005,"BEN0005_2005",2,31,3,2,4,1,NA,3,2,2,NA,NA,NA,9,NA,1,NA,NA,NA,NA,1,1,1,4,NA,NA
"Benin",2005,"BEN0006_2005",2,45,3,3,4,2,1,3,NA,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,9,1,4,NA,NA
"Benin",2005,"BEN0007_2005",2,20,3,2,4,2,1,4,4,4,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,1,4,1,NA,1
"Benin",2005,"BEN0008_2005",2,31,2,2,4,2,1,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,1,1,4,NA,NA
"Benin",2005,"BEN0009_2005",2,24,1,1,4,1,NA,4,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,4,1,1,4,NA,NA
"Benin",2005,"BEN0010_2005",2,52,2,2,4,1,1,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,1,1,4,NA,NA
"Benin",2005,"BEN0012_2005",2,18,3,3,4,1,1,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,1,1,4,NA,NA
"Benin",2005,"BEN0013_2005",2,50,1,1,4,1,NA,4,4,4,NA,NA,NA,3,NA,1,NA,NA,NA,NA,4,1,1,4,NA,NA
"Benin",2005,"BEN0014_2005",2,35,2,2,4,1,NA,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,1,1,4,NA,NA
"Benin",2005,"BEN0015_2005",2,47,2,2,4,3,NA,4,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,1,1,1,4,NA,NA
"Benin",2005,"BEN0016_2005",2,29,2,2,4,1,NA,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,1,1,4,NA,NA
"Benin",2005,"BEN0017_2005",2,21,2,2,4,1,2,4,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,1,1,1,4,NA,NA
"Benin",2005,"BEN0018_2005",2,23,2,2,4,1,NA,4,4,4,1,1,NA,1,1,2,NA,NA,NA,NA,1,1,1,4,1,1
"Benin",2005,"BEN0019_2005",2,25,2,2,4,1,NA,4,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,1,1,1,4,NA,NA
"Benin",2005,"BEN0020_2005",2,29,1,1,4,1,1,3,3,3,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,1,1,4,NA,NA
"Benin",2005,"BEN0021_2005",2,30,2,2,4,1,NA,1,NA,NA,1,1,NA,1,1,2,NA,NA,NA,NA,1,1,1,4,1,1
"Benin",2005,"BEN0022_2005",2,38,2,2,4,3,NA,4,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,1,1,1,4,NA,NA
"Benin",2005,"BEN0023_2005",2,28,2,2,4,4,NA,4,4,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,1,1,4,NA,NA
"Benin",2005,"BEN0024_2005",2,34,2,2,4,1,NA,4,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,1,1,1,4,NA,NA
"Benin",2005,"BEN0025_2005",2,32,2,2,4,1,NA,4,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,1,1,4,3,NA,NA
"Benin",2005,"BEN0026_2005",2,25,2,2,4,1,NA,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,1,1,4,NA,NA
"Benin",2005,"BEN0027_2005",2,31,1,1,4,3,NA,3,3,3,NA,NA,NA,9,NA,1,NA,NA,NA,NA,1,1,4,3,NA,NA
"Benin",2005,"BEN0028_2005",2,59,1,1,4,1,1,NA,NA,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,1,4,4,NA,NA
"Benin",2005,"BEN0029_2005",2,59,2,2,4,1,1,2,2,1,NA,NA,NA,9,NA,1,NA,NA,NA,NA,1,1,4,4,NA,NA
"Benin",2005,"BEN0030_2005",2,19,2,2,4,3,NA,3,1,1,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,1,4,4,NA,NA
"Benin",2005,"BEN0031_2005",2,25,2,2,4,3,1,4,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,4,1,4,4,NA,NA
"Benin",2005,"BEN0032_2005",2,28,2,2,4,1,1,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,1,4,4,NA,NA
"Benin",2005,"BEN0033_2005",1,31,2,2,4,3,NA,3,3,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,1,4,4,NA,NA
"Benin",2005,"BEN0034_2005",1,28,2,2,4,3,1,4,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,1,1,4,4,NA,NA
"Benin",2005,"BEN0035_2005",1,22,2,2,4,3,NA,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,1,4,4,1,1
"Benin",2005,"BEN0036_2005",1,30,2,2,4,1,1,1,1,1,1,1,NA,1,1,2,NA,NA,NA,NA,4,1,4,4,1,1
"Benin",2005,"BEN0038_2005",1,22,1,1,4,1,1,1,1,1,1,1,NA,1,1,2,NA,NA,NA,NA,1,1,4,4,1,1
"Benin",2005,"BEN0039_2005",1,21,2,2,4,1,NA,1,4,1,4,4,NA,4,1,1,NA,NA,NA,NA,1,1,4,4,2,1
"Benin",2005,"BEN0040_2005",1,38,2,2,4,1,1,2,NA,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,1,4,4,NA,NA
"Benin",2005,"BEN0041_2005",1,22,2,2,4,1,1,NA,NA,NA,NA,NA,NA,9,NA,1,NA,NA,NA,NA,1,1,4,4,NA,NA
"Benin",2005,"BEN0042_2005",1,23,2,2,1,1,2,1,1,1,1,1,NA,1,1,2,NA,NA,NA,NA,1,1,4,4,1,1
"Benin",2005,"BEN0043_2005",1,47,2,2,4,3,NA,2,2,2,NA,NA,NA,9,NA,1,NA,NA,NA,NA,4,1,4,4,NA,NA
"Benin",2005,"BEN0044_2005",1,32,2,2,4,1,NA,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,1,4,4,NA,NA
"Benin",2005,"BEN0045_2005",2,38,2,2,4,1,NA,3,2,2,NA,NA,NA,9,NA,1,NA,NA,NA,NA,1,9,4,4,NA,NA
"Benin",2005,"BEN0046_2005",2,32,2,2,4,3,NA,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,1,4,4,NA,NA
"Benin",2005,"BEN0047_2005",1,42,2,2,4,1,NA,4,4,1,NA,NA,NA,9,NA,1,NA,NA,NA,NA,1,1,4,4,NA,NA
"Benin",2005,"BEN0048_2005",1,40,2,2,4,1,NA,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,1,4,4,NA,NA
"Benin",2005,"BEN0049_2005",1,45,2,2,4,4,1,4,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,1,1,4,4,NA,NA
"Benin",2005,"BEN0050_2005",1,32,2,2,4,3,NA,1,1,1,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,1,4,4,NA,NA
"Benin",2005,"BEN0052_2005",2,35,2,2,4,1,NA,1,NA,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,1,4,4,NA,NA
"Benin",2005,"BEN0053_2005",1,40,2,2,4,1,NA,1,1,1,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,1,4,4,NA,NA
"Benin",2005,"BEN0054_2005",1,20,2,2,4,1,1,1,3,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,4,1,4,4,NA,NA
"Benin",2005,"BEN0055_2005",2,45,2,2,4,3,NA,4,4,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,1,4,4,NA,NA
"Benin",2005,"BEN0056_2005",2,26,2,2,4,1,1,1,1,1,NA,NA,NA,9,NA,1,NA,NA,NA,NA,1,1,4,4,NA,NA
"Benin",2005,"BEN0057_2005",2,45,2,2,4,3,1,3,3,3,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,1,4,4,NA,NA
"Benin",2005,"BEN0058_2005",2,42,2,2,4,3,1,3,3,1,NA,NA,NA,9,NA,1,NA,NA,NA,NA,4,1,4,4,NA,NA
"Benin",2005,"BEN0059_2005",1,32,2,2,4,1,1,4,1,1,NA,NA,NA,9,NA,2,NA,NA,NA,NA,NA,1,4,4,NA,NA
"Benin",2005,"BEN0061_2005",1,28,2,2,4,1,1,4,NA,4,NA,NA,NA,9,NA,2,NA,NA,NA,NA,NA,1,4,1,NA,NA
"Benin",2005,"BEN0062_2005",1,48,2,2,4,1,1,4,NA,NA,NA,NA,NA,9,NA,1,NA,NA,NA,NA,NA,1,4,1,NA,NA
"Benin",2005,"BEN0063_2005",1,44,2,2,4,3,1,4,3,1,NA,NA,NA,9,NA,1,NA,NA,NA,NA,NA,1,4,1,NA,NA
"Benin",2005,"BEN0064_2005",1,38,2,2,4,1,1,1,NA,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,NA,1,4,4,NA,NA
"Benin",2005,"BEN0066_2005",1,19,2,2,4,3,1,4,4,1,NA,NA,NA,9,NA,2,NA,NA,NA,NA,NA,1,4,1,NA,NA
"Benin",2005,"BEN0067_2005",1,38,2,2,4,3,1,1,NA,1,NA,NA,NA,9,NA,2,NA,NA,NA,NA,NA,9,4,1,NA,NA
"Benin",2005,"BEN0068_2005",1,32,2,2,4,1,1,3,3,3,NA,NA,NA,9,NA,1,NA,NA,NA,NA,NA,9,4,4,NA,NA
"Benin",2005,"BEN0069_2005",2,31,2,2,4,1,NA,1,NA,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,1,1,4,4,NA,NA
"Benin",2005,"BEN0070_2005",2,50,2,2,4,3,NA,4,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,1,1,4,4,NA,NA
"Benin",2005,"BEN0071_2005",2,58,2,2,3,3,2,2,2,2,2,2,NA,2,4,2,NA,NA,NA,NA,3,2,1,1,3,3
"Benin",2005,"BEN0072_2005",2,40,3,1,3,3,4,3,2,3,1,2,NA,3,2,1,NA,NA,NA,NA,2,2,2,2,2,3
"Benin",2005,"BEN0075_2005",2,50,3,2,3,1,2,2,2,4,2,2,NA,2,3,2,NA,NA,NA,NA,3,1,2,3,2,2
"Benin",2005,"BEN0076_2005",2,40,2,1,2,2,4,3,2,3,2,2,NA,2,3,2,NA,NA,NA,NA,3,2,1,3,2,2
"Benin",2005,"BEN0078_2005",2,38,2,2,3,3,3,2,2,2,2,3,NA,2,3,1,NA,NA,NA,NA,3,2,3,3,2,2
"Benin",2005,"BEN0079_2005",2,52,4,2,3,3,4,2,2,2,2,2,NA,2,3,2,NA,NA,NA,NA,3,2,3,2,2,2
"Benin",2005,"BEN0080_2005",2,45,2,2,3,3,4,3,3,2,2,2,NA,2,4,1,NA,NA,NA,NA,4,2,2,3,3,3
"Benin",2005,"BEN0081_2005",2,32,2,2,1,2,2,3,2,2,2,2,NA,2,2,2,NA,NA,NA,NA,3,3,2,3,2,2
"Benin",2005,"BEN0082_2005",2,39,3,2,3,2,4,3,3,3,2,3,NA,3,4,1,NA,NA,NA,NA,3,3,3,3,3,2
"Benin",2005,"BEN0083_2005",2,60,3,1,3,3,3,2,2,3,2,2,NA,2,4,2,NA,NA,NA,NA,3,2,2,2,2,2
"Benin",2005,"BEN0084_2005",2,45,2,2,3,3,4,2,2,3,2,3,NA,2,3,1,NA,NA,NA,NA,3,2,1,3,2,3
"Benin",2005,"BEN0085_2005",2,40,2,2,3,2,3,2,2,2,1,1,NA,1,1,2,NA,NA,NA,NA,3,3,3,1,1,1
"Benin",2005,"BEN0086_2005",2,31,2,2,3,3,3,2,2,2,2,2,NA,2,2,1,NA,NA,NA,NA,3,3,3,2,2,2
"Benin",2005,"BEN0087_2005",2,42,2,1,3,3,3,2,2,2,2,3,NA,3,3,2,NA,NA,NA,NA,3,2,3,3,3,3
"Benin",2005,"BEN0088_2005",2,28,2,1,3,1,4,2,2,3,2,2,NA,2,2,1,NA,NA,NA,NA,3,2,3,4,2,3
"Benin",2005,"BEN0089_2005",2,40,2,1,3,3,2,2,2,3,2,2,NA,2,3,2,NA,NA,NA,NA,3,2,3,3,2,3
"Benin",2005,"BEN0090_2005",2,35,2,2,3,3,3,2,2,2,2,2,NA,2,2,1,NA,NA,NA,NA,2,2,3,3,3,2
"Benin",2005,"BEN0091_2005",2,55,2,1,3,2,4,3,3,2,2,2,NA,2,3,2,NA,NA,NA,NA,3,2,3,3,3,3
"Benin",2005,"BEN0093_2005",2,46,1,2,3,3,3,2,2,2,2,2,NA,2,2,2,NA,NA,NA,NA,2,2,1,3,3,3
"Benin",2005,"BEN0094_2005",2,45,2,2,4,3,3,2,2,1,4,4,NA,4,4,1,NA,NA,NA,NA,3,2,2,2,4,4
"Benin",2005,"BEN0095_2005",2,38,1,1,3,3,2,2,2,4,2,2,NA,3,3,2,NA,NA,NA,NA,3,2,3,3,3,4
"Benin",2005,"BEN0096_2005",2,45,2,3,3,3,3,2,2,2,2,2,NA,2,4,1,NA,NA,NA,NA,3,2,3,3,3,3
"Benin",2005,"BEN0097_2005",2,25,2,1,3,3,5,2,2,2,2,3,NA,3,4,2,NA,NA,NA,NA,3,3,NA,9,3,3
"Benin",2005,"BEN0098_2005",2,28,1,1,3,3,4,2,3,4,2,2,NA,2,3,1,NA,NA,NA,NA,3,2,3,3,2,2
"Benin",2005,"BEN0099_2005",2,65,2,3,3,3,2,2,2,3,2,2,NA,3,4,2,NA,NA,NA,NA,3,2,3,2,3,3
"Benin",2005,"BEN0101_2005",2,38,1,1,3,3,4,2,2,2,2,3,NA,3,3,2,NA,NA,NA,NA,1,2,1,2,3,3
"Benin",2005,"BEN0102_2005",2,29,2,1,1,2,3,2,2,1,3,3,NA,4,4,1,NA,NA,NA,NA,3,3,2,3,4,3
"Benin",2005,"BEN0103_2005",2,55,2,2,3,3,3,2,2,2,2,2,NA,3,2,2,NA,NA,NA,NA,3,3,2,2,3,3
"Benin",2005,"BEN0104_2005",2,43,2,3,3,3,4,2,2,1,2,2,NA,3,2,1,NA,NA,NA,NA,3,2,2,2,3,2
"Benin",2005,"BEN0106_2005",1,45,1,2,3,3,2,2,2,1,2,3,NA,3,4,1,NA,NA,NA,NA,1,2,3,3,3,3
"Benin",2005,"BEN0107_2005",1,55,2,2,3,3,3,2,2,3,2,2,NA,3,4,2,NA,NA,NA,NA,3,3,3,3,3,3
"Benin",2005,"BEN0108_2005",1,56,3,2,3,3,4,2,2,3,3,3,NA,3,2,1,NA,NA,NA,NA,3,3,3,2,2,2
"Benin",2005,"BEN0109_2005",1,32,2,2,1,3,3,2,2,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,3,3,3,NA,NA
"Benin",2005,"BEN0112_2005",1,50,1,3,3,3,3,2,2,2,2,3,NA,3,3,1,NA,NA,NA,NA,2,3,3,3,3,3
"Benin",2005,"BEN0113_2005",1,35,2,1,1,2,3,2,2,3,2,2,NA,2,4,2,NA,NA,NA,NA,3,3,3,3,3,2
"Benin",2005,"BEN0117_2005",2,30,2,1,1,3,3,2,2,1,2,2,NA,2,3,2,NA,NA,NA,NA,3,2,3,3,2,2
"Benin",2005,"BEN0118_2005",2,60,1,1,2,3,3,2,2,2,2,2,NA,2,2,1,NA,NA,NA,NA,3,2,3,3,3,2
"Benin",2005,"BEN0119_2005",1,30,2,2,NA,3,3,3,3,2,2,2,NA,2,3,2,NA,NA,NA,NA,3,2,2,2,3,3
"Benin",2005,"BEN0120_2005",1,34,2,2,4,3,2,2,3,3,2,2,NA,2,4,1,NA,NA,NA,NA,3,3,1,3,3,3
"Benin",2005,"BEN0121_2005",1,50,2,2,3,3,3,2,2,2,2,2,NA,3,2,2,NA,NA,NA,NA,3,3,2,2,3,2
"Benin",2005,"BEN0122_2005",1,60,2,2,3,3,2,2,1,1,2,3,NA,3,4,1,NA,NA,NA,NA,3,2,2,3,3,3
"Benin",2005,"BEN0123_2005",2,40,2,2,3,2,4,3,2,1,2,2,NA,1,3,2,NA,NA,NA,NA,3,3,2,3,2,1
"Benin",2005,"BEN0124_2005",2,54,2,1,3,3,2,2,2,2,2,2,NA,2,3,1,NA,NA,NA,NA,3,3,3,3,2,2
"Benin",2005,"BEN0125_2005",1,35,2,2,1,3,2,2,2,2,2,2,NA,3,2,2,NA,NA,NA,NA,1,2,2,3,3,2
"Benin",2005,"BEN0126_2005",1,51,2,2,3,3,4,2,2,2,2,2,NA,2,2,1,NA,NA,NA,NA,3,3,3,3,2,2
"Benin",2005,"BEN0127_2005",2,38,2,2,3,3,2,2,2,2,2,2,NA,2,2,2,NA,NA,NA,NA,3,3,3,3,2,2
"Benin",2005,"BEN0128_2005",2,40,2,1,3,3,2,2,2,1,2,2,NA,3,3,1,NA,NA,NA,NA,3,2,2,3,3,2
"Benin",2005,"BEN0129_2005",2,55,2,2,3,3,3,2,2,3,2,2,NA,2,4,2,NA,NA,NA,NA,4,2,3,2,2,3
"Benin",2005,"BEN0130_2005",2,19,2,2,3,3,3,2,2,1,3,3,NA,3,3,1,NA,NA,NA,NA,1,2,4,4,3,2
"Benin",2005,"BEN0131_2005",1,47,3,3,3,3,3,2,2,3,3,3,NA,2,3,2,NA,NA,NA,NA,3,3,3,3,2,2
"Benin",2005,"BEN0133_2005",1,63,3,2,3,3,2,2,2,1,2,2,NA,3,3,2,NA,NA,NA,NA,1,3,2,2,3,2
"Benin",2005,"BEN0135_2005",1,32,2,2,3,3,3,2,2,3,2,2,NA,2,2,2,NA,NA,NA,NA,3,2,1,2,3,3
"Benin",2005,"BEN0136_2005",1,45,2,2,1,3,2,2,2,1,2,2,NA,2,4,1,NA,NA,NA,NA,3,2,2,2,2,2
"Benin",2005,"BEN0137_2005",1,35,2,2,3,3,2,2,2,1,2,2,NA,2,1,2,NA,NA,NA,NA,2,2,2,3,2,2
"Benin",2005,"BEN0139_2005",1,32,3,3,1,3,3,1,2,2,2,2,NA,2,4,2,NA,NA,NA,NA,3,3,3,3,2,2
"Benin",2005,"BEN0141_2005",2,25,3,2,4,1,1,2,2,2,NA,NA,NA,9,NA,2,NA,NA,NA,NA,4,1,1,3,NA,NA
"Benin",2005,"BEN0143_2005",1,70,1,1,4,1,3,4,2,1,NA,NA,NA,9,4,2,NA,NA,NA,NA,4,2,1,4,NA,NA
"Benin",2005,"BEN0146_2005",2,60,3,3,3,1,3,4,4,2,NA,NA,NA,9,4,1,NA,NA,NA,NA,1,1,1,3,NA,NA
"Benin",2005,"BEN0147_2005",2,44,1,1,4,1,5,1,1,1,4,4,NA,1,4,2,NA,NA,NA,NA,4,2,1,4,4,4
"Benin",2005,"BEN0149_2005",2,32,1,1,1,3,3,1,1,2,4,4,NA,2,4,2,NA,NA,NA,NA,4,9,2,3,4,4
"Benin",2005,"BEN0151_2005",2,29,1,1,2,1,1,1,1,1,4,4,NA,4,4,2,NA,NA,NA,NA,3,3,1,4,4,4
"Benin",2005,"BEN0152_2005",2,38,1,1,4,4,1,4,1,1,3,3,NA,3,4,1,NA,NA,NA,NA,4,1,1,4,3,3
"Benin",2005,"BEN0153_2005",2,70,1,1,3,1,1,2,2,2,3,3,NA,3,3,2,NA,NA,NA,NA,4,1,1,4,3,3
"Benin",2005,"BEN0154_2005",2,32,1,1,3,3,3,1,2,1,4,4,NA,4,4,1,NA,NA,NA,NA,3,3,1,4,4,4
"Benin",2005,"BEN0155_2005",2,75,1,1,2,1,3,1,1,1,4,4,NA,4,4,2,NA,NA,NA,NA,4,9,1,4,4,4
"Benin",2005,"BEN0157_2005",2,30,1,1,4,1,3,1,2,3,4,1,NA,4,4,2,NA,NA,NA,NA,4,2,1,4,4,4
"Benin",2005,"BEN0161_2005",2,34,1,1,4,3,1,4,NA,2,3,3,NA,3,3,2,NA,NA,NA,NA,4,1,1,4,3,3
"Benin",2005,"BEN0173_2005",2,30,1,1,3,3,3,2,2,2,4,4,NA,4,4,2,NA,NA,NA,NA,4,3,1,3,4,4
"Benin",2005,"BEN0175_2005",1,45,1,1,2,3,3,1,1,1,4,4,NA,4,4,2,NA,NA,NA,NA,4,9,1,3,4,4
"Benin",2005,"BEN0188_2005",2,70,1,1,4,1,3,1,1,1,4,4,NA,4,4,1,NA,NA,NA,NA,4,9,1,4,4,4
"Benin",2005,"BEN0192_2005",1,32,1,1,4,1,3,1,1,2,4,4,NA,4,4,1,NA,NA,NA,NA,4,9,1,4,4,4
"Benin",2005,"BEN0197_2005",2,45,1,1,3,3,1,1,4,3,4,4,NA,4,4,2,NA,NA,NA,NA,4,9,1,4,4,4
"Benin",2005,"BEN0203_2005",1,32,1,1,2,1,1,2,2,2,3,3,NA,3,4,2,NA,NA,NA,NA,4,1,1,4,3,3
"Benin",2005,"BEN0206_2005",1,28,1,1,3,1,1,1,1,1,4,4,NA,4,4,1,NA,NA,NA,NA,4,9,1,4,4,4
"Benin",2005,"BEN0211_2005",2,28,2,2,1,1,4,2,2,3,2,2,NA,2,3,1,NA,NA,NA,NA,1,2,1,4,2,3
"Benin",2005,"BEN0216_2005",2,36,2,3,1,2,4,4,4,4,1,1,NA,1,1,2,NA,NA,NA,NA,2,3,2,4,1,1
"Benin",2005,"BEN0220_2005",2,30,2,1,3,3,4,4,4,4,2,2,NA,2,2,2,NA,NA,NA,NA,3,1,3,4,2,2
"Benin",2005,"BEN0224_2005",2,30,1,2,3,3,1,2,2,4,4,4,NA,4,4,2,NA,NA,NA,NA,3,1,4,4,4,4
"Benin",2005,"BEN0231_2005",2,33,1,1,4,3,1,2,2,1,4,4,NA,4,4,1,NA,NA,NA,NA,4,1,2,4,4,4
"Benin",2005,"BEN0236_2005",2,60,1,1,4,3,1,1,1,2,1,1,NA,1,4,2,NA,NA,NA,NA,3,2,2,4,1,1
"Benin",2005,"BEN0258_2005",2,70,1,1,4,3,1,4,4,2,4,4,NA,4,4,2,NA,NA,NA,NA,4,3,4,4,4,4
"Benin",2005,"BEN0281_2005",1,27,2,2,2,3,NA,1,1,3,3,4,NA,2,2,2,NA,NA,NA,NA,4,9,1,4,3,NA
"Benin",2005,"BEN0282_2005",1,35,2,2,4,1,4,1,1,1,3,3,NA,9,3,1,NA,NA,NA,NA,4,9,1,4,3,NA
"Benin",2005,"BEN0283_2005",1,29,2,1,4,3,4,1,1,3,3,3,NA,2,NA,2,NA,NA,NA,NA,4,9,1,4,3,NA
"Benin",2005,"BEN0284_2005",1,24,2,3,3,1,4,2,2,3,2,2,NA,2,NA,1,NA,NA,NA,NA,2,9,3,4,2,NA
"Benin",2005,"BEN0285_2005",1,45,2,2,2,1,4,4,2,1,4,4,NA,2,4,1,NA,NA,NA,NA,4,3,1,4,4,NA
"Benin",2005,"BEN0286_2005",1,52,2,2,4,1,4,1,1,1,4,4,NA,4,4,2,NA,NA,NA,NA,4,9,1,4,4,4
"Benin",2005,"BEN0288_2005",1,28,2,2,1,1,4,1,1,4,4,2,NA,2,3,2,NA,NA,NA,NA,3,9,1,4,4,NA
